library,scheme,N,category,operation,vec_len,slot_count,iteration,latency_ms,noise_budget_bits,correctness,status
SEAL,BGV,8192,1,dot_product,8192,8192,65,32.1671,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,66,32.112,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,67,32.1993,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,68,32.1063,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,69,32.271,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,70,32.3036,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,71,32.3011,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,72,33.3631,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,73,32.3318,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,74,32.5883,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,75,33.3719,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,76,32.3996,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,77,32.1521,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,78,32.0744,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,79,32.1303,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,80,31.9992,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,81,32.5612,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,82,32.2209,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,83,32.2141,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,84,32.1474,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,85,32.377,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,86,32.5444,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,87,32.3013,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,88,32.2347,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,89,32.0834,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,90,32.0553,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,91,32.2743,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,92,32.2429,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,93,32.4387,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,94,32.2163,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,95,32.2049,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,96,32.8217,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,97,32.1936,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,98,32.085,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,99,32.4227,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,100,33.0886,67,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,101,32.5879,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,102,32.7047,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,103,32.2902,66,correct,measured
SEAL,BGV,8192,1,dot_product,8192,8192,104,32.2133,66,correct,measured
