library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BFV,8192,1,multiply,0.1,819,8192,0,9.22954,warmup
SEAL,BFV,8192,1,multiply,0.1,819,8192,1,8.26461,warmup
SEAL,BFV,8192,1,multiply,0.1,819,8192,2,8.52805,warmup
SEAL,BFV,8192,1,multiply,0.1,819,8192,3,8.29537,warmup
SEAL,BFV,8192,1,multiply,0.1,819,8192,4,8.34052,warmup
SEAL,BFV,8192,1,multiply,0.1,819,8192,5,8.22117,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,6,8.15414,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,7,8.25754,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,8,8.6234,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,9,8.18977,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,10,8.16391,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,11,8.16124,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,12,8.16896,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,13,8.13197,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,14,8.03805,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,15,8.01565,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,16,8.20887,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,17,8.1696,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,18,8.17446,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,19,8.03957,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,20,8.06165,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,21,8.03285,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,22,8.0207,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,23,8.06852,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,24,8.13986,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,25,8.23995,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,26,8.0908,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,27,8.15443,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,28,8.08122,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,29,8.14118,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,30,8.05163,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,31,8.05389,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,32,8.05066,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,33,8.02806,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,34,8.07418,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,35,8.08372,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,36,8.11547,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,37,8.11646,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,38,8.21395,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,39,8.08509,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,40,8.0458,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,41,8.04275,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,42,8.20416,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,43,8.3631,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,44,8.1164,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,45,8.17398,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,46,8.22076,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,47,8.18737,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,48,8.13742,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,49,8.11576,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,50,8.09018,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,51,8.09242,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,52,8.0712,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,53,8.07773,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,54,8.06446,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,55,8.04081,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,56,8.10534,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,57,7.98755,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,58,8.05894,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,59,8.0419,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,60,7.99593,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,61,8.04542,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,62,7.98585,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,63,8.113,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,64,8.03129,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,65,8.04795,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,66,8.00051,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,67,8.11623,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,68,8.11449,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,69,8.06085,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,70,8.0251,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,71,8.01885,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,72,8.04233,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,73,8.96257,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,74,8.46415,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,75,8.23443,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,76,8.135,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,77,8.1882,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,78,8.47,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,79,8.19972,measured
SEAL,BFV,8192,1,multiply,0.1,819,8192,80,8.37113,measured
