library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,0,2.60441,warmup
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,1,2.20853,warmup
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,2,2.13551,warmup
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,3,2.13979,warmup
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,4,2.13851,warmup
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,5,2.13094,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,6,2.18024,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,7,2.23536,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,8,2.23699,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,9,2.21629,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,10,2.36623,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,11,2.29249,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,12,2.23834,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,13,2.24318,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,14,2.28385,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,15,2.26937,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,16,2.24622,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,17,2.2371,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,18,2.21806,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,19,2.28261,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,20,2.20803,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,21,2.23876,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,22,2.2386,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,23,2.23251,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,24,2.23223,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,25,2.22352,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,26,2.2168,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,27,2.20991,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,28,2.24342,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,29,2.21646,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,30,2.21258,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,31,2.21315,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,32,2.21576,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,33,2.21482,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,34,2.22078,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,35,2.22412,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,36,2.25932,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,37,2.24061,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,38,2.19903,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,39,2.21574,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,40,2.21001,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,41,2.23572,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,42,2.22665,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,43,2.20823,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,44,2.20024,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,45,2.23357,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,46,2.247,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,47,2.21675,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,48,2.21538,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,49,2.19143,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,50,2.22883,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,51,2.20721,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,52,2.20221,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,53,2.19131,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,54,2.22785,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,55,2.21287,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,56,2.20046,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,57,2.24289,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,58,2.20281,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,59,2.20006,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,60,2.20694,measured
SEAL,BFV,8192,1,encrypt,0.5,4096,8192,61,2.22264,measured
