library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BFV,8192,1,encrypt,0.1,819,8192,0,2.7235,warmup
SEAL,BFV,8192,1,encrypt,0.1,819,8192,1,2.29531,warmup
SEAL,BFV,8192,1,encrypt,0.1,819,8192,2,2.24136,warmup
SEAL,BFV,8192,1,encrypt,0.1,819,8192,3,2.21788,warmup
SEAL,BFV,8192,1,encrypt,0.1,819,8192,4,2.21769,warmup
SEAL,BFV,8192,1,encrypt,0.1,819,8192,5,2.31495,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,6,2.35008,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,7,2.35746,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,8,2.36206,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,9,2.34772,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,10,2.43802,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,11,2.3445,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,12,2.32842,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,13,2.31333,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,14,2.34064,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,15,2.35619,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,16,2.33096,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,17,2.34411,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,18,2.32795,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,19,2.32118,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,20,2.33,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,21,2.35152,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,22,2.33423,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,23,2.3375,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,24,2.35203,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,25,2.30269,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,26,2.29016,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,27,2.35944,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,28,2.32208,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,29,2.32043,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,30,2.31827,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,31,2.32179,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,32,2.32178,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,33,2.32137,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,34,2.40535,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,35,2.29081,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,36,2.35909,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,37,2.33962,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,38,2.33807,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,39,2.31525,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,40,2.30554,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,41,2.30771,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,42,2.30847,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,43,2.30772,measured
SEAL,BFV,8192,1,encrypt,0.1,819,8192,44,2.31973,measured
