library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BGV,8192,1,encrypt,1,8192,8192,0,3.6778,warmup
SEAL,BGV,8192,1,encrypt,1,8192,8192,1,3.22469,warmup
SEAL,BGV,8192,1,encrypt,1,8192,8192,2,3.1535,warmup
SEAL,BGV,8192,1,encrypt,1,8192,8192,3,3.19353,warmup
SEAL,BGV,8192,1,encrypt,1,8192,8192,4,3.16016,warmup
SEAL,BGV,8192,1,encrypt,1,8192,8192,5,3.32742,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,6,3.24831,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,7,3.27182,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,8,3.30828,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,9,3.25238,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,10,3.36805,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,11,3.31075,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,12,3.28296,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,13,3.36187,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,14,3.24416,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,15,3.33435,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,16,3.26708,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,17,3.26364,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,18,3.31194,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,19,3.20142,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,20,3.32519,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,21,3.30648,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,22,3.22805,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,23,3.26928,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,24,3.22612,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,25,3.29404,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,26,3.34805,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,27,3.24542,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,28,3.26474,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,29,3.22573,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,30,3.40394,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,31,3.29542,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,32,3.35574,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,33,3.37275,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,34,3.31846,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,35,3.3404,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,36,3.23879,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,37,3.24893,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,38,3.30754,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,39,3.2515,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,40,3.34468,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,41,3.20074,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,42,3.22781,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,43,3.26816,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,44,3.22353,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,45,3.31066,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,46,3.21613,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,47,3.25874,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,48,3.27906,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,49,3.24074,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,50,3.29897,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,51,3.25842,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,52,3.28391,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,53,3.27252,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,54,3.23838,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,55,3.28838,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,56,3.25015,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,57,3.33665,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,58,3.32608,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,59,3.31387,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,60,3.43094,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,61,3.27563,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,62,3.38993,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,63,3.27647,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,64,3.31232,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,65,3.37406,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,66,3.58235,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,67,3.58976,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,68,3.2689,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,69,3.25376,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,70,3.39284,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,71,3.47159,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,72,3.67102,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,73,3.38387,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,74,3.33785,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,75,3.30434,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,76,3.46537,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,77,3.36369,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,78,3.29555,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,79,3.33386,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,80,3.31203,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,81,3.444,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,82,3.32883,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,83,3.2943,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,84,3.37767,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,85,3.33008,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,86,3.67054,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,87,3.42407,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,88,3.41531,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,89,3.60916,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,90,3.37457,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,91,3.36255,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,92,3.37845,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,93,3.4537,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,94,3.397,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,95,3.47209,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,96,3.39653,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,97,3.35548,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,98,3.29905,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,99,3.45756,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,100,3.49951,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,101,3.3796,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,102,3.28064,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,103,3.31472,measured
SEAL,BGV,8192,1,encrypt,1,8192,8192,104,3.31028,measured
