library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,0,3.15373,warmup
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,1,2.69818,warmup
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,2,2.66519,warmup
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,3,2.65174,warmup
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,4,2.67644,warmup
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,5,2.72787,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,6,2.78559,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,7,2.77973,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,8,2.7737,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,9,2.7583,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,10,2.75389,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,11,2.76039,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,12,2.73358,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,13,2.78801,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,14,2.72888,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,15,2.77169,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,16,2.76612,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,17,2.78865,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,18,2.80249,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,19,2.75225,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,20,2.75884,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,21,2.77195,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,22,2.73746,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,23,2.81739,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,24,2.76139,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,25,2.74046,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,26,2.74006,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,27,2.76333,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,28,2.81107,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,29,2.83706,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,30,2.77961,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,31,2.76926,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,32,2.73515,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,33,2.73595,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,34,2.77,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,35,2.72059,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,36,2.79186,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,37,2.73709,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,38,2.69455,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,39,2.81662,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,40,2.74102,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,41,2.75056,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,42,2.81452,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,43,2.74969,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,44,2.76361,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,45,2.74163,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,46,2.76003,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,47,2.76195,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,48,2.81833,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,49,2.96205,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,50,2.77281,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,51,2.91811,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,52,2.78955,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,53,2.73895,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,54,2.73971,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,55,2.73219,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,56,2.81857,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,57,2.78723,measured
SEAL,CKKS,8192,1,encrypt,0.1,410,4096,58,2.83266,measured
