library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BFV,8192,1,add,0.1,819,8192,0,0.22169,warmup
SEAL,BFV,8192,1,add,0.1,819,8192,1,0.055733,warmup
SEAL,BFV,8192,1,add,0.1,819,8192,2,0.049251,warmup
SEAL,BFV,8192,1,add,0.1,819,8192,3,0.062345,warmup
SEAL,BFV,8192,1,add,0.1,819,8192,4,0.069349,warmup
SEAL,BFV,8192,1,add,0.1,819,8192,5,0.060752,measured
SEAL,BFV,8192,1,add,0.1,819,8192,6,0.0483,measured
SEAL,BFV,8192,1,add,0.1,819,8192,7,0.071793,measured
SEAL,BFV,8192,1,add,0.1,819,8192,8,0.073747,measured
SEAL,BFV,8192,1,add,0.1,819,8192,9,0.058638,measured
SEAL,BFV,8192,1,add,0.1,819,8192,10,0.048921,measured
SEAL,BFV,8192,1,add,0.1,819,8192,11,0.096769,measured
SEAL,BFV,8192,1,add,0.1,819,8192,12,0.087121,measured
SEAL,BFV,8192,1,add,0.1,819,8192,13,0.055132,measured
SEAL,BFV,8192,1,add,0.1,819,8192,14,0.052968,measured
SEAL,BFV,8192,1,add,0.1,819,8192,15,0.055253,measured
SEAL,BFV,8192,1,add,0.1,819,8192,16,0.051906,measured
SEAL,BFV,8192,1,add,0.1,819,8192,17,0.061875,measured
SEAL,BFV,8192,1,add,0.1,819,8192,18,0.090568,measured
SEAL,BFV,8192,1,add,0.1,819,8192,19,0.060041,measured
SEAL,BFV,8192,1,add,0.1,819,8192,20,0.050343,measured
SEAL,BFV,8192,1,add,0.1,819,8192,21,0.060342,measured
SEAL,BFV,8192,1,add,0.1,819,8192,22,0.076652,measured
SEAL,BFV,8192,1,add,0.1,819,8192,23,0.055622,measured
SEAL,BFV,8192,1,add,0.1,819,8192,24,0.052247,measured
SEAL,BFV,8192,1,add,0.1,819,8192,25,0.084396,measured
SEAL,BFV,8192,1,add,0.1,819,8192,26,0.049982,measured
SEAL,BFV,8192,1,add,0.1,819,8192,27,0.060622,measured
SEAL,BFV,8192,1,add,0.1,819,8192,28,0.060191,measured
SEAL,BFV,8192,1,add,0.1,819,8192,29,0.054811,measured
SEAL,BFV,8192,1,add,0.1,819,8192,30,0.053859,measured
SEAL,BFV,8192,1,add,0.1,819,8192,31,0.05368,measured
SEAL,BFV,8192,1,add,0.1,819,8192,32,0.085278,measured
SEAL,BFV,8192,1,add,0.1,819,8192,33,0.055713,measured
SEAL,BFV,8192,1,add,0.1,819,8192,34,0.049963,measured
SEAL,BFV,8192,1,add,0.1,819,8192,35,0.052116,measured
SEAL,BFV,8192,1,add,0.1,819,8192,36,0.05435,measured
SEAL,BFV,8192,1,add,0.1,819,8192,37,0.063177,measured
SEAL,BFV,8192,1,add,0.1,819,8192,38,0.051625,measured
SEAL,BFV,8192,1,add,0.1,819,8192,39,0.101648,measured
SEAL,BFV,8192,1,add,0.1,819,8192,40,0.094555,measured
SEAL,BFV,8192,1,add,0.1,819,8192,41,0.067675,measured
SEAL,BFV,8192,1,add,0.1,819,8192,42,0.069779,measured
SEAL,BFV,8192,1,add,0.1,819,8192,43,0.059089,measured
SEAL,BFV,8192,1,add,0.1,819,8192,44,0.055743,measured
SEAL,BFV,8192,1,add,0.1,819,8192,45,0.065461,measured
SEAL,BFV,8192,1,add,0.1,819,8192,46,0.086841,measured
SEAL,BFV,8192,1,add,0.1,819,8192,47,0.068005,measured
