library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BFV,8192,1,multiply,0.5,4096,8192,0,8.39595,warmup
SEAL,BFV,8192,1,multiply,0.5,4096,8192,1,8.21124,warmup
SEAL,BFV,8192,1,multiply,0.5,4096,8192,2,8.26138,warmup
SEAL,BFV,8192,1,multiply,0.5,4096,8192,3,8.20933,warmup
SEAL,BFV,8192,1,multiply,0.5,4096,8192,4,8.21115,warmup
SEAL,BFV,8192,1,multiply,0.5,4096,8192,5,8.11746,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,6,8.13224,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,7,8.15444,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,8,8.13242,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,9,8.10876,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,10,8.15838,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,11,8.35801,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,12,8.36629,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,13,8.30575,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,14,8.23315,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,15,8.24853,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,16,8.31808,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,17,8.26433,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,18,8.31711,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,19,8.14634,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,20,8.29275,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,21,8.27801,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,22,8.32273,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,23,8.20014,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,24,8.14993,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,25,8.19928,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,26,8.36638,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,27,8.35272,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,28,8.87746,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,29,8.3519,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,30,8.40956,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,31,8.31217,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,32,8.30289,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,33,8.22396,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,34,8.4127,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,35,8.36439,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,36,8.38895,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,37,8.29658,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,38,8.35934,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,39,8.34454,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,40,8.26802,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,41,8.35858,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,42,8.25906,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,43,8.32298,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,44,8.24916,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,45,8.33241,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,46,8.3999,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,47,8.32316,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,48,8.31501,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,49,8.38221,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,50,8.32085,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,51,8.40035,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,52,8.36729,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,53,8.39448,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,54,8.35725,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,55,8.47652,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,56,8.3701,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,57,8.44139,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,58,8.28685,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,59,8.4411,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,60,8.45487,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,61,8.31234,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,62,8.3477,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,63,8.35795,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,64,8.42614,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,65,8.35883,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,66,8.39388,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,67,8.36791,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,68,8.39003,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,69,8.31528,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,70,8.31647,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,71,8.3258,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,72,8.37313,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,73,8.38941,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,74,8.36767,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,75,8.23529,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,76,8.3115,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,77,8.16261,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,78,8.21073,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,79,8.15604,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,80,8.27386,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,81,8.21667,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,82,8.18474,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,83,8.15949,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,84,8.08968,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,85,8.21647,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,86,8.14004,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,87,8.39314,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,88,8.12751,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,89,8.14559,measured
SEAL,BFV,8192,1,multiply,0.5,4096,8192,90,8.35477,measured
