library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BGV,8192,1,multiply,1,8192,8192,76,0.482002,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,77,0.455031,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,78,0.472163,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,79,0.44903,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,80,0.45986,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,81,0.487371,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,82,0.487953,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,83,0.482022,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,84,0.443821,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,85,0.468988,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,86,0.630766,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,87,0.463807,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,88,0.461744,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,89,0.51919,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,90,0.452256,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,91,0.487872,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,92,0.463748,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,93,0.44845,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,94,0.47546,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,95,0.471431,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,96,0.469037,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,97,0.441406,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,98,0.450954,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,99,0.455031,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,100,0.453749,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,101,0.469939,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,102,0.449771,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,103,0.522065,measured
SEAL,BGV,8192,1,multiply,1,8192,8192,104,0.47037,measured
