library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,0,0.912788,warmup
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,1,0.474256,warmup
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,2,0.477784,warmup
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,3,0.476942,warmup
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,4,0.477132,warmup
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,5,0.460661,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,6,0.480709,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,7,0.474828,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,8,0.479727,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,9,0.478906,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,10,0.461955,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,11,0.472123,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,12,0.496308,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,13,0.479376,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,14,0.462445,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,15,0.463177,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,16,0.470871,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,17,0.45968,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,18,0.465851,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,19,0.479447,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,20,0.482322,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,21,0.503521,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,22,0.472433,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,23,0.476451,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,24,0.47572,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,25,0.466443,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,26,0.485177,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,27,0.468075,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,28,0.460741,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,29,0.471602,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,30,0.493352,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,31,0.502209,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,32,0.489565,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,33,0.512197,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,34,0.465821,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,35,0.471922,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,36,0.50884,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,37,0.485658,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,38,0.513039,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,39,0.473856,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,40,0.527966,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,41,0.450563,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,42,0.466101,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,43,0.480058,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,44,0.543204,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,45,0.467494,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,46,0.456734,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,47,0.469498,measured
SEAL,CKKS,8192,1,multiply,0.5,2048,4096,48,0.44917,measured
