library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,CKKS,8192,1,add,1,4096,4096,0,0.217272,warmup
SEAL,CKKS,8192,1,add,1,4096,4096,1,0.090507,warmup
SEAL,CKKS,8192,1,add,1,4096,4096,2,0.053178,warmup
SEAL,CKKS,8192,1,add,1,4096,4096,3,0.065952,warmup
SEAL,CKKS,8192,1,add,1,4096,4096,4,0.059219,warmup
SEAL,CKKS,8192,1,add,1,4096,4096,5,0.052497,measured
SEAL,CKKS,8192,1,add,1,4096,4096,6,0.061714,measured
SEAL,CKKS,8192,1,add,1,4096,4096,7,0.058588,measured
SEAL,CKKS,8192,1,add,1,4096,4096,8,0.059961,measured
SEAL,CKKS,8192,1,add,1,4096,4096,9,0.053769,measured
SEAL,CKKS,8192,1,add,1,4096,4096,10,0.060372,measured
SEAL,CKKS,8192,1,add,1,4096,4096,11,0.057787,measured
SEAL,CKKS,8192,1,add,1,4096,4096,12,0.052417,measured
SEAL,CKKS,8192,1,add,1,4096,4096,13,0.063277,measured
SEAL,CKKS,8192,1,add,1,4096,4096,14,0.074147,measured
SEAL,CKKS,8192,1,add,1,4096,4096,15,0.052507,measured
SEAL,CKKS,8192,1,add,1,4096,4096,16,0.068246,measured
SEAL,CKKS,8192,1,add,1,4096,4096,17,0.062185,measured
SEAL,CKKS,8192,1,add,1,4096,4096,18,0.077544,measured
SEAL,CKKS,8192,1,add,1,4096,4096,19,0.058638,measured
SEAL,CKKS,8192,1,add,1,4096,4096,20,0.062195,measured
SEAL,CKKS,8192,1,add,1,4096,4096,21,0.056554,measured
SEAL,CKKS,8192,1,add,1,4096,4096,22,0.052697,measured
SEAL,CKKS,8192,1,add,1,4096,4096,23,0.07037,measured
SEAL,CKKS,8192,1,add,1,4096,4096,24,0.116064,measured
SEAL,CKKS,8192,1,add,1,4096,4096,25,0.056885,measured
SEAL,CKKS,8192,1,add,1,4096,4096,26,0.053859,measured
SEAL,CKKS,8192,1,add,1,4096,4096,27,0.088032,measured
SEAL,CKKS,8192,1,add,1,4096,4096,28,0.065281,measured
SEAL,CKKS,8192,1,add,1,4096,4096,29,0.055663,measured
SEAL,CKKS,8192,1,add,1,4096,4096,30,0.05409,measured
SEAL,CKKS,8192,1,add,1,4096,4096,31,0.072213,measured
SEAL,CKKS,8192,1,add,1,4096,4096,32,0.064169,measured
SEAL,CKKS,8192,1,add,1,4096,4096,33,0.050643,measured
SEAL,CKKS,8192,1,add,1,4096,4096,34,0.05369,measured
SEAL,CKKS,8192,1,add,1,4096,4096,35,0.071492,measured
SEAL,CKKS,8192,1,add,1,4096,4096,36,0.051325,measured
SEAL,CKKS,8192,1,add,1,4096,4096,37,0.054,measured
SEAL,CKKS,8192,1,add,1,4096,4096,38,0.062125,measured
SEAL,CKKS,8192,1,add,1,4096,4096,39,0.051456,measured
SEAL,CKKS,8192,1,add,1,4096,4096,40,0.04898,measured
SEAL,CKKS,8192,1,add,1,4096,4096,41,0.058378,measured
SEAL,CKKS,8192,1,add,1,4096,4096,42,0.061123,measured
SEAL,CKKS,8192,1,add,1,4096,4096,43,0.071803,measured
SEAL,CKKS,8192,1,add,1,4096,4096,44,0.066774,measured
SEAL,CKKS,8192,1,add,1,4096,4096,45,0.072704,measured
SEAL,CKKS,8192,1,add,1,4096,4096,46,0.05911,measured
SEAL,CKKS,8192,1,add,1,4096,4096,47,0.055232,measured
SEAL,CKKS,8192,1,add,1,4096,4096,48,0.056084,measured
SEAL,CKKS,8192,1,add,1,4096,4096,49,0.055042,measured
SEAL,CKKS,8192,1,add,1,4096,4096,50,0.054141,measured
SEAL,CKKS,8192,1,add,1,4096,4096,51,0.057236,measured
SEAL,CKKS,8192,1,add,1,4096,4096,52,0.069058,measured
SEAL,CKKS,8192,1,add,1,4096,4096,53,0.06492,measured
SEAL,CKKS,8192,1,add,1,4096,4096,54,0.055473,measured
SEAL,CKKS,8192,1,add,1,4096,4096,55,0.054851,measured
SEAL,CKKS,8192,1,add,1,4096,4096,56,0.071702,measured
SEAL,CKKS,8192,1,add,1,4096,4096,57,0.062044,measured
