library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,0,3.67941,warmup
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,1,3.25154,warmup
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,2,3.13594,warmup
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,3,3.15728,warmup
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,4,3.15104,warmup
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,5,3.25676,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,6,3.28084,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,7,3.30342,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,8,3.2641,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,9,3.24653,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,10,3.24405,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,11,3.26215,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,12,3.26841,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,13,3.31054,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,14,3.32911,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,15,3.29002,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,16,3.26809,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,17,3.27582,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,18,3.27323,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,19,3.2798,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,20,3.2685,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,21,3.42754,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,22,3.27032,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,23,3.26527,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,24,3.23721,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,25,3.35024,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,26,3.31019,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,27,3.30973,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,28,3.27501,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,29,3.26605,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,30,3.28964,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,31,3.27542,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,32,3.27377,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,33,3.27948,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,34,3.22814,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,35,3.29611,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,36,3.26,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,37,3.28127,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,38,3.28355,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,39,3.27468,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,40,3.26989,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,41,3.27061,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,42,3.4568,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,43,3.2907,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,44,3.25269,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,45,3.25546,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,46,3.25367,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,47,3.24184,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,48,3.24136,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,49,3.30194,measured
SEAL,BGV,8192,1,encrypt,0.5,4096,8192,50,3.25496,measured
