library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BGV,8192,1,add,0.5,4096,8192,0,0.217722,warmup
SEAL,BGV,8192,1,add,0.5,4096,8192,1,0.050042,warmup
SEAL,BGV,8192,1,add,0.5,4096,8192,2,0.071062,warmup
SEAL,BGV,8192,1,add,0.5,4096,8192,3,0.051425,warmup
SEAL,BGV,8192,1,add,0.5,4096,8192,4,0.055723,warmup
SEAL,BGV,8192,1,add,0.5,4096,8192,5,0.05945,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,6,0.052297,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,7,0.062455,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,8,0.056815,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,9,0.084817,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,10,0.052847,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,11,0.047207,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,12,0.087843,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,13,0.076181,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,14,0.067054,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,15,0.058909,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,16,0.092021,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,17,0.055613,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,18,0.054761,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,19,0.063317,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,20,0.078425,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,21,0.071312,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,22,0.067875,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,23,0.061814,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,24,0.061033,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,25,0.056734,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,26,0.087783,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,27,0.053178,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,28,0.061093,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,29,0.06491,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,30,0.059781,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,31,0.078224,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,32,0.071372,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,33,0.060121,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,34,0.083755,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,35,0.053228,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,36,0.06472,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,37,0.087402,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,38,0.050022,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,39,0.070189,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,40,0.052437,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,41,0.058639,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,42,0.078455,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,43,0.070751,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,44,0.070239,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,45,0.057316,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,46,0.072735,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,47,0.064579,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,48,0.052427,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,49,0.065762,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,50,0.073235,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,51,0.082873,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,52,0.059179,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,53,0.109432,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,54,0.071643,measured
SEAL,BGV,8192,1,add,0.5,4096,8192,55,0.05397,measured
