library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,BGV,8192,1,add,1,8192,8192,0,0.224275,warmup
SEAL,BGV,8192,1,add,1,8192,8192,1,0.055292,warmup
SEAL,BGV,8192,1,add,1,8192,8192,2,0.067806,warmup
SEAL,BGV,8192,1,add,1,8192,8192,3,0.066232,warmup
SEAL,BGV,8192,1,add,1,8192,8192,4,0.056795,warmup
SEAL,BGV,8192,1,add,1,8192,8192,5,0.066403,measured
SEAL,BGV,8192,1,add,1,8192,8192,6,0.056454,measured
SEAL,BGV,8192,1,add,1,8192,8192,7,0.067424,measured
SEAL,BGV,8192,1,add,1,8192,8192,8,0.0542,measured
SEAL,BGV,8192,1,add,1,8192,8192,9,0.059039,measured
SEAL,BGV,8192,1,add,1,8192,8192,10,0.064159,measured
SEAL,BGV,8192,1,add,1,8192,8192,11,0.069709,measured
SEAL,BGV,8192,1,add,1,8192,8192,12,0.065391,measured
SEAL,BGV,8192,1,add,1,8192,8192,13,0.067124,measured
SEAL,BGV,8192,1,add,1,8192,8192,14,0.090999,measured
SEAL,BGV,8192,1,add,1,8192,8192,15,0.060602,measured
SEAL,BGV,8192,1,add,1,8192,8192,16,0.058628,measured
SEAL,BGV,8192,1,add,1,8192,8192,17,0.061073,measured
SEAL,BGV,8192,1,add,1,8192,8192,18,0.061914,measured
SEAL,BGV,8192,1,add,1,8192,8192,19,0.098161,measured
SEAL,BGV,8192,1,add,1,8192,8192,20,0.061423,measured
SEAL,BGV,8192,1,add,1,8192,8192,21,0.061454,measured
SEAL,BGV,8192,1,add,1,8192,8192,22,0.088995,measured
SEAL,BGV,8192,1,add,1,8192,8192,23,0.062946,measured
SEAL,BGV,8192,1,add,1,8192,8192,24,0.055002,measured
SEAL,BGV,8192,1,add,1,8192,8192,25,0.05433,measured
SEAL,BGV,8192,1,add,1,8192,8192,26,0.064449,measured
SEAL,BGV,8192,1,add,1,8192,8192,27,0.054941,measured
SEAL,BGV,8192,1,add,1,8192,8192,28,0.061293,measured
SEAL,BGV,8192,1,add,1,8192,8192,29,0.069268,measured
SEAL,BGV,8192,1,add,1,8192,8192,30,0.050032,measured
SEAL,BGV,8192,1,add,1,8192,8192,31,0.057296,measured
SEAL,BGV,8192,1,add,1,8192,8192,32,0.058559,measured
SEAL,BGV,8192,1,add,1,8192,8192,33,0.066903,measured
SEAL,BGV,8192,1,add,1,8192,8192,34,0.062796,measured
SEAL,BGV,8192,1,add,1,8192,8192,35,0.064409,measured
SEAL,BGV,8192,1,add,1,8192,8192,36,0.071432,measured
SEAL,BGV,8192,1,add,1,8192,8192,37,0.056104,measured
SEAL,BGV,8192,1,add,1,8192,8192,38,0.06471,measured
SEAL,BGV,8192,1,add,1,8192,8192,39,0.063428,measured
SEAL,BGV,8192,1,add,1,8192,8192,40,0.059109,measured
SEAL,BGV,8192,1,add,1,8192,8192,41,0.067795,measured
SEAL,BGV,8192,1,add,1,8192,8192,42,0.052788,measured
SEAL,BGV,8192,1,add,1,8192,8192,43,0.067314,measured
SEAL,BGV,8192,1,add,1,8192,8192,44,0.061544,measured
SEAL,BGV,8192,1,add,1,8192,8192,45,0.058428,measured
SEAL,BGV,8192,1,add,1,8192,8192,46,0.072184,measured
SEAL,BGV,8192,1,add,1,8192,8192,47,0.058869,measured
SEAL,BGV,8192,1,add,1,8192,8192,48,0.056244,measured
SEAL,BGV,8192,1,add,1,8192,8192,49,0.062736,measured
SEAL,BGV,8192,1,add,1,8192,8192,50,0.075169,measured
SEAL,BGV,8192,1,add,1,8192,8192,51,0.050634,measured
SEAL,BGV,8192,1,add,1,8192,8192,52,0.056464,measured
SEAL,BGV,8192,1,add,1,8192,8192,53,0.061784,measured
SEAL,BGV,8192,1,add,1,8192,8192,54,0.054992,measured
SEAL,BGV,8192,1,add,1,8192,8192,55,0.058808,measured
SEAL,BGV,8192,1,add,1,8192,8192,56,0.087261,measured
SEAL,BGV,8192,1,add,1,8192,8192,57,0.062555,measured
SEAL,BGV,8192,1,add,1,8192,8192,58,0.059681,measured
SEAL,BGV,8192,1,add,1,8192,8192,59,0.05423,measured
SEAL,BGV,8192,1,add,1,8192,8192,60,0.058839,measured
SEAL,BGV,8192,1,add,1,8192,8192,61,0.056455,measured
SEAL,BGV,8192,1,add,1,8192,8192,62,0.062025,measured
SEAL,BGV,8192,1,add,1,8192,8192,63,0.060582,measured
SEAL,BGV,8192,1,add,1,8192,8192,64,0.053008,measured
SEAL,BGV,8192,1,add,1,8192,8192,65,0.078726,measured
SEAL,BGV,8192,1,add,1,8192,8192,66,0.084396,measured
SEAL,BGV,8192,1,add,1,8192,8192,67,0.060171,measured
SEAL,BGV,8192,1,add,1,8192,8192,68,0.055062,measured
SEAL,BGV,8192,1,add,1,8192,8192,69,0.050564,measured
SEAL,BGV,8192,1,add,1,8192,8192,70,0.063267,measured
SEAL,BGV,8192,1,add,1,8192,8192,71,0.054891,measured
SEAL,BGV,8192,1,add,1,8192,8192,72,0.048159,measured
