library,scheme,N,category,operation,fill_pct,n_real,slot_count,iteration,latency_ms,status
SEAL,CKKS,8192,1,add,0.5,2048,4096,74,0.04772,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,75,0.056295,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,76,0.051637,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,77,0.048561,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,78,0.048501,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,79,0.056657,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,80,0.048932,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,81,0.047178,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,82,0.052749,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,83,0.054292,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,84,0.048411,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,85,0.048882,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,86,0.052128,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,87,0.051186,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,88,0.048972,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,89,0.048762,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,90,0.055545,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,91,0.047609,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,92,0.048121,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,93,0.049933,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,94,0.051076,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,95,0.048501,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,96,0.04769,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,97,0.070663,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,98,0.048672,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,99,0.04794,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,100,0.04804,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,101,0.060153,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,102,0.048271,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,103,0.047739,measured
SEAL,CKKS,8192,1,add,0.5,2048,4096,104,0.050635,measured
